TEMP,DEWP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP
82.8,78.7,1.5,2.8,5.1,85.3,78.8,0
86,79,2.3,2.6,7,93.4,78.8,0
88,79.4,2.2,4.5,8,97.2,81.3,0
87.1,79,2.1,5.9,12,95.5,80.6,0
89.5,77.9,2.5,7.9,12,95.9,80.6,0
89.7,77.9,2.8,9.3,15,95.4,81,0
88.2,79,2.6,8.1,13,95.5,81.3,0
87.6,78.9,2.4,9.4,12,93.2,82.4,0
90.1,79.8,2.3,8,12,95.7,83.5,0
90.5,80.9,2.3,6.6,15.9,98.4,83.5,0
88.1,80.7,2.1,4,8,96.4,83.7,0
86.8,78.6,2.4,9.2,15.9,93,81.1,0
86.5,77.9,2.5,11,16.9,92.3,80.6,0
89.2,79,3.1,4.7,8,102.4,84.2,0
88.5,79.2,2.3,2.9,6,93.9,83.8,0
85.9,80,1.9,3.4,7,91.8,79.2,0
84.3,80.4,1.7,2.1,5.1,90.3,80.1,0
86.4,79.7,2.6,6.2,12,91.9,80.6,0
86.4,80.3,2.2,5.9,9.9,93.9,82.4,0
86,81,1.9,3.8,8,91.8,82.4,0
80.3,79,1.2,2.3,6,83.1,77,0
78.4,77,1.4,2.5,5.1,79.5,77,0
80.3,77.6,1.7,3.2,9.9,84.9,77,0.28
82,78.6,1.9,4.3,6,87.1,77,0
80.3,78.1,1.3,4.1,8,87.6,77,0
81.2,77.7,1.8,4.1,8.9,86.9,77,0
87.2,79.8,2.5,4.2,7,95.2,79.5,0
86.1,81.2,1.5,2.9,8,92.3,79.3,0
86.2,79.8,2.1,1.5,4.1,92.8,80.6,0
86.1,80.2,1.5,1.4,5.1,95,80.6,0
84.3,79.6,1.7,1.7,4.1,91,80.2,0
88.8,80.5,2.2,3.9,6,96.3,81.1,0
86.6,79.7,1.8,3.7,12,96.3,80.6,0
85.9,79.8,1.9,5.9,8,91.4,81,0
85.1,79,1.7,5.8,9.9,91.4,80.6,0
87,79.7,2.1,6.5,9.9,95,82,0
88.4,78.6,2.4,6,9.9,95.7,78.8,0
88.6,78.5,2.7,6.3,9.9,96.3,79.5,0
84.6,78,2.2,10,13,89.6,78.6,0
83.6,77.1,2,10.8,15,88,78.8,0
86.1,76.4,2.5,9.3,13,91.8,78.8,0
86.7,77.7,2.7,8.8,14,93.4,78.1,0.01
88,78,2.5,4.8,8,96.8,80.6,0
87,79.3,2,3.1,6,95,80.4,0
86.1,78.8,2.1,6.2,9.9,93.2,80.6,0
87.2,78.6,2.7,9.7,15,93.2,80.2,0
87.5,77.7,2.2,7.7,12,94.5,82,0
87.8,78.9,2.3,6.8,9.9,95.4,81.7,0
83.7,79.2,1.7,6.5,9.9,87.6,80.6,0
84.6,76.9,2.6,7.2,9.9,91.2,80.2,0
82.6,78.6,1.9,4.9,11.1,90.9,77,0
83.1,77.7,2,3.7,8,90.5,78.1,0
83.4,78.9,1.8,3.6,9.9,90.5,78.8,0
84.2,79.1,1.8,4,12,90.3,78.8,0
85,79.2,2.1,1.8,6,92.3,78.8,0
87,79.2,2,2.4,8,95.4,80.6,0
85.2,79.9,1.9,2.1,4.1,97.5,77,0
84.6,79.3,1.9,3.7,9.9,96.3,77,0
82.9,78.7,1.8,5.5,9.9,86.2,78.8,0
83.4,78.7,1.9,3.9,7,89.6,78.8,0
82.4,77.4,2.2,3.2,5.1,89.4,77,0
82.2,78,1.7,2,5.1,91.4,77,0
82.7,77.9,1.4,2.2,6,91.4,77,0
82.5,77.4,1.9,3.2,12,90.3,77.7,0.02
84.6,77.1,1.9,4.7,9.9,93.2,75.2,0
85.9,76.3,2.3,3.9,8,94.5,75.9,0
85.4,77.8,2,3.1,11.1,95.5,77.7,0
82.4,76.8,2,3.1,9.9,89.6,77,0
83.6,76.6,2.1,2.5,6,92.5,75.2,0
82.7,76.3,1.6,2.7,5.1,90.5,75.2,0
83.8,76,1.8,3.1,7,91.6,77,0
83.8,75.9,2,1.3,6,92.1,77,0
83.2,76.6,1.7,0.7,4.1,91.6,77,0
85.3,77.7,1.4,2.4,6,94.3,77.4,0
83.8,76.8,1.2,1.7,4.1,93,68,0
85.5,77,1.9,1.9,6,93.6,77.5,0
84.3,77.3,1.9,1.1,5.1,94.1,77,0
85.3,77.2,1.6,1.5,4.1,95.4,77.4,0
85.3,75.8,2.1,1.3,5.1,95,78.4,0
83.9,75.6,1.9,2.3,6,93.2,76.3,0
81.8,75.8,1.5,6.9,12,87.8,75.2,0
78.6,75.2,2.1,8.1,12,83.3,75.2,0
80.3,77.3,1.2,8.2,12,82.9,78.6,0
80.2,73.7,2.1,3.9,8,87.8,71.6,0
79.4,72.1,2.3,4.9,9.9,85.6,71.6,0
80.1,72,1.9,3.2,8,88.7,70.5,0
77.5,69.4,1.8,1.9,6,90.5,66.2,0
77.9,66.6,2,4.3,9.9,88.5,66.9,0
77.6,67.2,1.8,1.3,5.1,88.5,66.2,0
77,67.2,1.1,0.7,4.1,88,66.9,0
78,68.3,1.7,0.6,4.1,89.4,69.1,0
78.6,68.4,1.6,1,4.1,89.4,68,0
78.2,67.7,1.8,0.8,4.1,89.6,66.7,0
76,72.3,0.9,2.4,6,82.6,69.8,0
74.5,70,1.5,2.1,9.9,84.7,68,0
76.1,68.8,1.8,1.1,5.1,86.5,67.3,0
77.5,69.7,1.5,2,4.1,87.8,69.1,0
77.2,69.9,1.5,1.7,5.1,86,69.1,0
75.9,68.4,1.4,1.6,5.1,88.2,68,0
76.7,70.7,1,1,5.1,87.4,69.8,0
76.6,70.3,0.9,1.1,5.1,87.3,68,0
76.5,67.5,0.8,2.7,5.1,86.9,67.3,0
74.4,67.4,0.8,2.1,4.1,85.6,64.4,0
74.9,64.7,1,2.1,5.1,86.9,64.4,0
73.2,66.2,0.9,0.6,4.1,86,64.4,0
74.2,65.5,1.2,1.9,5.1,86.5,63.7,0
75.4,66.8,1,2.2,4.1,87.8,64.4,0
75,67.1,1,1.6,4.1,87.8,64.4,0
75,66.1,1.1,2.2,4.1,87.8,64.4,0
74.3,64.8,1.5,2.1,6,87.8,64.4,0
74.9,64.8,1.5,3.2,8,87.3,64.4,0
74.1,62.7,1.7,2.5,6,86.7,62.6,0
72.5,62.8,1.2,2.6,6,85.1,59,0
71.3,59.5,0.9,3.6,6,82.4,59,0
69.3,58.2,1.2,2.5,5.1,84,57.2,0
68.7,56.3,1.2,3.4,8,83.1,57.2,0
68.1,56.1,1.3,2.1,6,82.9,53.6,0
67,57.6,1,1.2,5.1,82.2,54.3,0
69.3,57.7,1,1.9,5.1,82.6,53.6,0
69.4,56.8,1.2,2.6,4.1,83.3,57.2,0
66.5,57.6,1,1.9,4.1,82.4,53.6,0
67.5,56.6,1,1.6,2.9,82.6,54.3,0
67.3,55.4,1,2.8,5.1,82.6,54.3,0
66.5,54.2,1.1,2.3,4.1,82.4,54.7,0
66.5,53,1.3,3,8,82.4,51.8,0
66.5,54.2,1.1,2.5,7,80.6,52.2,0
66.8,54.3,0.9,0.9,2.9,80.6,52.9,0
64.9,56.5,0.9,1.2,4.1,80.6,53.6,0
67.8,58.2,1,1.6,4.1,84.2,57.2,0
69.2,58.9,1,2,4.1,84.9,57.2,0
69.1,62.8,0.6,1.6,5.1,81.7,57.2,0
66.3,60.7,0.6,1.6,4.1,80.2,57.2,0
65,60.4,0.5,2.3,4.1,74.3,57.6,0
68.1,62.8,0.7,1.9,6,93,61.9,0
66.1,62.2,0.6,1.9,4.1,73.4,58.8,0
59.7,59,0.4,4.9,42,63.1,57,0
64.8,59.7,0.6,1.8,5.1,74.7,53.6,0
64.8,58,0.5,2.5,5.1,75.4,53.2,0
62.1,58.1,0.5,1.8,4.1,70,55.4,0
61.3,56.5,0.6,2.4,4.1,72.5,54.1,0
61.5,56.4,0.7,2.9,6,72.1,48.2,0
61.8,51.5,0.8,1,5.1,86.4,47.1,0
63,56,0.7,1,2.9,71.8,48.2,0
64.9,60.6,0.6,1.8,4.1,71.1,59,0
66.9,61.7,0.8,3.4,6,73.4,60.8,0
63.8,57.2,1,4.9,9.9,71.6,56.3,0
62.6,53.3,1.3,4.4,8,72.5,51.8,0
61,53.1,0.8,2.4,6,75.2,50,0
59.9,51.5,0.9,1.7,5.1,75.4,48.2,0
60.7,52.2,0.7,3.4,22.9,72.9,47.5,0
55.5,51.9,0.5,1.9,5.1,62.6,44.6,0
52.1,49.8,0.4,1.2,4.1,63.9,44.6,0
51.6,50.3,0.3,1.7,4.1,58.8,48.2,0
51.7,50,0.5,1.8,5.1,58.3,48,0
52.9,50.2,0.5,1.6,5.1,60.8,48,0
54.3,50.4,0.4,1.6,5.1,67.1,44.6,0
51.1,48.6,0.4,2.9,6,59.7,43.7,0
51.5,48,0.4,1.9,4.1,63,45.3,0
52.4,48.4,0.5,2.2,5.1,62.4,46.8,0
53.8,50.2,0.6,1.3,4.1,65.3,47.7,0
58.3,54.1,0.6,2.1,6,70.5,47.8,0
67.6,59.1,1.1,4,9.9,77.4,57.2,0
67.7,63.1,1,4.3,8,72.5,61.9,0.2
66.4,64.8,0.7,2.5,6,68,65.3,0
65.4,62,1.1,4,8,72.1,59,0
63.2,55.9,1.2,5.9,11.1,71.1,57,0
59.3,53.1,1,1.8,4.1,68,50,0
59.4,53.9,0.8,1.6,5.1,69.4,50,0
60.3,55.4,0.8,3,6,69.8,50,0
58.9,54.2,0.8,5.4,8,65.7,55.4,0
54.3,49.3,1,3.6,6,60.1,47.3,0
55,48.6,1,2.2,4.1,61.7,47.7,0
55.9,49.5,0.8,1.8,4.1,66.9,46,0
52.6,50.1,0.4,2.5,6,62.8,46.4,0
56.1,51.6,0.8,1.6,5.1,68.7,46.4,0
60.7,56.1,0.7,1.9,4.1,74.7,50,0
55.8,52.3,0.7,3.7,6,60.8,51.8,0
54.8,49.8,0.7,4.5,8,61.2,46.4,0
55.2,49.2,1.1,5.6,8,64.2,47.1,0
54.6,48.7,1,4.8,6,62.6,47.3,0
51.5,47.2,0.8,2.2,5.1,62.4,42.8,0
54.9,48.4,0.8,0.1,1.9,72.5,42.1,0
59.6,48.3,1.4,1.9,6,76.8,42.8,0
66.4,52.8,1.7,3.3,6,78.8,55.4,0
65.6,55.8,1.5,4.5,9.9,76.1,55.4,0
61.7,56.4,0.9,2.5,4.1,72.3,52.7,0
59.6,55.3,0.7,2.4,6,68.5,55.4,0
62.2,56.9,1.2,3.2,6,71.6,52.5,0
66.3,60.6,1.4,3.4,7,74.7,57.9,0
62.8,58.9,0.8,2.5,5.1,68,59,0
58.2,51.1,1.1,4.9,8,77,49.1,0.01
59.1,48.8,1.7,2.8,6,72.1,47.8,0
60.6,51.6,1.4,1.8,5.1,73.6,47.8,0
63.6,50.8,1.4,1.2,2.9,77.9,50.4,0
67.2,53.7,1.8,1.4,4.1,82.2,50,0
68.7,57.4,1.9,4.1,9.9,80.8,57.2,0
59.5,54.7,0.8,4.4,8,65.3,51.8,0
59.5,52.9,1.3,2.9,5.1,72.3,51.1,0
66.4,55.1,2,4.6,8,75.9,50.7,0
65.5,56.4,1.2,3.6,8,76.6,53.4,0
68.5,57.7,2,4.3,8,78.1,57.9,0
69.4,56.3,1.7,4.3,8,80.8,56.1,0
67.2,51.8,2,4.3,8,78.8,53.6,0
64.7,51.8,2,4.1,8,77.5,53.6,0
66.5,54.9,2.2,4.2,8,77.7,53.6,0
67.4,53.6,2,2.4,5.1,78.8,53.6,0
69.5,57.4,1.4,6.8,9.9,79.9,53.6,0
70.9,61,1.3,5.8,8,80.1,62.6,0
70.3,62.4,0.9,2.6,5.1,82.4,60.1,0
73.7,64.6,1.1,6,9.9,83.3,62.6,0
73.8,63,1.9,1.7,5.1,84,64.4,0
72,64.7,1.1,1.4,4.1,85.1,62.6,0
73.5,65.1,1.5,2.7,6,85.8,63.7,0
75.1,64.2,1.5,2.1,8,86.2,65.1,0
74.4,64.7,1.9,1.8,6,86.5,62.6,0
76,66,1.6,1.4,6,86.9,65.1,0
75.4,66.9,1.1,1.5,5.1,86.9,64.4,0
76.8,65.1,1.2,5.8,12,88.2,66.4,0
77.6,63,2.2,2.8,5.1,89.6,64,0
78.9,63.9,2.3,3.7,9.9,89.4,67.3,0
73.4,66.2,1.1,4.6,7,79.3,64.4,0
67.1,62.4,1.4,4.5,12,69.8,62.6,0.04
73.8,64.1,2.2,3.3,9.9,81.3,62.6,0
71.7,58,2.2,5,9.9,82.4,57.2,0
67.9,51,2.1,5.2,12,84,55.4,0
69.9,52.5,1.9,3.7,6,82.6,54.7,0
73.5,56.1,2.1,4.5,8,86.7,59,0
75.1,58.3,2.2,2.5,6,88.5,60.8,0
75.5,60.5,2.2,1.8,4.1,88.9,62.2,0
78,57.3,2.4,6.4,12,90.7,66.2,0
71.7,53.8,2.7,5.1,9.9,86,57.2,0
74.6,57.2,2.5,5.3,9.9,87.1,56.3,0
77.7,58.8,2.5,5.3,9.9,90.3,59.5,0
77.9,62.2,2.3,5.4,9.9,90.5,66.2,0
72,63.2,1.6,5,11.1,83.3,63.9,0
74,63.9,2.4,3.5,6,84.9,64.9,0.01
77.7,63.6,2.6,5.3,9.9,88.9,63,0
77.1,61,2.6,6.3,12,87.8,62.6,0
74.9,57.6,2.5,5.5,9.9,86.7,60.3,0
77.8,62.3,2.5,3.3,7,89.6,59.9,0
79,58.2,2.6,3.4,8,91.4,59.5,0
80.4,58.8,2.5,3.1,8,95.2,64.8,0
81.4,61.6,2.7,3.5,7,95.2,65.8,0
83.5,60.5,2.6,2.3,5.1,96.8,65.5,0
86.1,62.7,2.3,2.7,8,99.3,68.7,0
88.4,68,2.3,4.2,8,99.7,73.4,0
85.1,70.8,1.5,7.1,12,93.2,74.8,0
84.2,67.8,2.1,4.7,7,95,70,0.01
86,70.1,2,5.4,9.9,95.9,73.9,0
75.1,69.8,1.6,6.2,12,88.2,66.2,0.71
79.1,68,2.3,1.7,4.1,88,65.1,0
87,65.1,2.5,5.5,44.1,94.1,70.5,0
85.4,61.8,2.5,5.2,14,98.6,68.9,0
85.9,64.5,2,3.7,8,98.8,70.7,0
84.7,66.2,1.8,4.3,9.9,95,72.7,0
78.6,64.5,1.8,4.3,42,92.5,68.2,0.04
81,64.7,2.7,3.2,8,93.2,67.1,0.12
83.4,66,2.3,2.9,8,95,69.8,0
84.8,59.7,2.5,4,8,97.5,70.2,0
85.8,54.4,2.6,7,14,97.9,69.4,0
85.1,55.1,2.5,4.3,12,97.7,67.5,0
85.9,55.4,2.3,3.3,8,101.3,68,0
80,65.5,1.3,4.8,8,86,71.6,0
81.1,64.6,2.1,7,9.9,89.6,69.4,0
82,66.2,2.1,2.8,8,92.1,70.2,0.02
82.1,67.1,1.8,3.2,13,91.4,69.8,0
85.6,64,2.7,3.2,6,96.1,68.7,0.01
85.1,65.4,2.2,5.1,9.9,97.5,72.7,0
82.8,67.8,2.3,6.3,9.9,95,70.7,0
83.3,69.2,2.5,8.6,12,93.6,71.6,0
85.8,72.9,2.3,5.9,11.1,94.8,73.4,0
89.8,72.2,2,3.6,6,102.2,77.9,0
92.5,60,2.2,5.3,12,105.8,76.6,0
88.8,71.4,2.2,5.7,8,98.6,75.9,0
85,69.8,2.1,8.5,12,95,69.4,0
76,65.7,1.9,7.3,9.9,82,69.4,0.04
83.8,66.8,2.6,8.1,12,90.3,70.5,0
85.1,68.9,2.5,7.8,14,93.2,73.4,0
78.7,67.7,2,6.9,14,91.4,69.1,0.12
81.7,69,2.3,8.1,12,90.3,68.9,0
85.3,71.5,2.4,4.9,8,94.8,72.7,0
87.9,74.3,2.3,8,14,96.8,77.4,0
90.2,74.4,2.1,4.7,8,100.6,78.6,0
90.6,69,2.2,2.8,8,103.8,77,0
91.7,61.5,2.5,4.1,9.9,105.8,73.6,0
93.2,56.5,2.8,4.2,8,107.6,73.8,0
91.7,70,1.9,5.2,9.9,102.2,74.7,0
91.3,74.9,2,6.4,9.9,98.8,79.9,0
88.3,72.7,2.2,8.5,12,95,78.8,0
90.4,73.1,2.6,7.6,9.9,98.6,79.3,0
91.1,75.4,1.9,6.7,9.9,100.4,80.6,0
89.1,70.8,2.4,8.9,15,97.5,77.9,0
86.6,69.4,2.3,5.2,12,97.2,77.7,0
91.1,72.7,2.7,4.5,8,103.1,77.9,0
94.7,71,2.1,4.6,8,105.8,80.2,0
91.8,70.2,2.2,5.9,9.9,100.4,82.4,0
89.4,69.6,2.2,3.6,6,102.9,74.8,0
90.2,69.1,2.7,4.6,8,100.6,74.1,0.16
90.2,73.2,2.1,6.9,9.9,100.4,80.6,0
90.7,75.7,2.4,7.7,9.9,98.1,79.3,0
90.2,71.7,2.2,4.6,8,102.6,77.9,0
96.3,69,2.9,5.1,12,108.7,79.7,0
98.3,63.5,2.6,6.5,12,111.2,76.1,0
97.8,60.9,2.3,4.5,9.9,111.7,75.7,0
93,73.6,2.4,6.7,9.9,105.3,78.8,0
92.1,76.9,2.9,7.8,15.9,101.1,78.1,0
92.8,75.1,2.6,9.7,12,102.2,80.1,0
91.6,71.5,2.5,8.7,12,101.3,78.1,0
93,75.5,2.5,6.9,12,102.2,79.5,0
93.4,77.7,2.6,7.2,11.1,105.8,80.6,0
93.4,77.3,2.7,7.8,9.9,102.2,81,0
95.8,75.3,2.6,5.7,8,108.3,79.9,0
91.4,77.1,2,5.4,15,106,80.6,0.39
93.2,70.8,2.7,3.7,6,103.1,79.7,0
96.3,73.5,2.6,5.2,9.9,105.1,81.7,0
93.6,76.4,2.1,4.9,8,102,84.9,0
95.7,74.7,2.4,4.1,8,106.7,82.4,0
97.6,67.2,2.8,3.5,8,110.3,82,0
99.1,64.5,2.6,4.6,9.9,111.9,82.2,0
100.5,65.7,3,5.1,9.9,112.5,83.3,0
98,76.8,2.3,5.3,8,110.3,84.2,0
96.6,77.9,2.4,6.2,12,108,84.2,0
90.6,76.1,2.6,7.7,15,101.5,80.1,0
90.1,76.1,2.1,7.9,14,101.1,77.7,0.12
85.6,77.9,2,3.4,8,91.9,77.2,0
89.7,75.9,2.3,5.6,9.9,97,80.4,0
92.3,74.9,2.4,5.9,9.9,100.2,78.8,0
91.9,75.3,2.4,6.3,8,100.4,81.3,0
93.9,74.9,2.5,6.2,9.9,102.2,82.4,0
94.9,76.4,2.9,7.2,9.9,103.1,82.9,0
94.5,75.3,2.4,8.2,12,101.3,85.8,0
95.3,73.1,2.7,9.6,14,102.9,84.7,0
92.2,74.1,2.4,11.3,14,99.3,82.4,0
86.3,76,2.2,9.5,12,95,81.3,0.12
87.1,77,2.3,7.6,12,93.9,78.8,0
90.4,77.5,2.4,4.7,9.9,100.4,79.5,0.02
86.5,77.4,2.2,4.1,6,93.2,76.6,0.08
86,75.8,2.1,5.9,9.9,91.6,78.8,0.04
81.5,78.8,1.2,3.7,6,83.3,79,0.04
81,77,1.9,10.2,14,86,75.9,1.69
87.7,79,2.1,6.6,9.9,93.9,78.8,0.12
90,77.6,2.2,3.1,5.1,99.3,78.6,0
86.3,78.7,1.8,2.9,8,95.5,79,0.04
88,79.1,1.9,3.3,8,97.7,80.1,0.12
86.5,79.8,1.9,2.6,6,96.3,77.9,0
91.2,79.8,2.5,4.4,6,99.3,80.1,1.54
88.5,79.1,1.9,4.5,8,98.6,76.6,0
80.8,78.8,1.2,2.7,8,87.1,74.7,3.39
82.8,78.1,1.7,5.6,8,91,77.9,1.38
85.6,79.9,1.8,6.1,8,93.2,78.6,0.04
88.1,78.6,2.4,7.6,12,95,78.8,0
81.3,77.1,1.5,12.3,15.9,84.2,77.7,0.12
82.8,78.9,1.4,8,14,86.2,76.3,0
89.8,78.7,2.3,3.1,6,96.8,77.4,0.47
89.9,79.9,2.3,3.7,6,97.2,81.5,0
91.3,81,2.5,4.4,8,97,82.4,0
82.4,79.8,1.3,4.5,8,86,75.2,0.2
80.7,77.6,1.5,2.7,8,84.2,75.2,1.14
84.3,78.4,2.3,6,9.9,89.8,77,0.31
88.2,78.8,2.4,5.3,9.9,94.8,78.1,0.03
89.5,77.3,2.4,6.8,9.9,95,80.6,0
86.2,77.5,2.6,10,15,91.2,80.4,0
88.1,77.1,2.5,10.9,15.9,95,78.8,0
84.4,76.8,2.1,11,15.9,89.8,78.4,0.01
84.8,77.2,1.9,7.8,14,89.4,78.8,0.02
82.9,80,1.4,3.6,6,87.8,78.1,1.65
85,79.3,1.5,3.5,6,92.3,79.3,0.08
90.5,78.9,2.7,4.2,15.9,97,77.9,0.08
88.6,79.5,2.4,4.3,12,96.8,81.1,0
90.2,79,2.8,6.7,9.9,96.8,81.5,0
89.3,78.2,3,6.3,12,96.8,79.9,0
89.4,78.3,2.5,5.5,9.9,96.8,80.6,3.9
83.9,77.8,1.9,4.9,9.9,93.2,77,0
83,77.3,2.4,5.5,9.9,87.8,76.1,0.2
83.9,76.5,2.3,6.7,9.9,89.6,77.4,0.04
86,76.8,2.3,9.4,12,91.4,78.1,0.02
87.4,77.7,2.4,4.2,8,95.2,79.9,0
89.1,77.6,2.6,3.5,8,95.4,79.9,0
87.8,77.2,2.3,2.6,5.1,94.8,80.2,0
87.8,78.9,2.3,4,7,95,79.2,0.12
86,79.3,1.4,2.8,9.9,94.1,79.7,0.01
89.4,80.3,1.7,1.7,4.1,96.8,80.2,0
88.8,80.2,1.9,3.5,8,98.8,78.8,0.59
86.1,78.7,2.6,4.3,9.9,95,76.1,0
87.6,78.3,2.4,7.5,14,95,79.3,0
89.1,79.3,2.3,5.8,9.9,95.9,80.6,0
89.4,79.5,2.4,6.8,12,95.9,81.5,0
86.5,80.1,1.9,5.2,9.9,94.6,80.6,0.79
85.7,79.9,2.1,2.8,6,93.4,78.8,0.39
82.2,79.5,1.5,2.4,6,90.3,77.7,0.63
84.6,80.6,1.7,3.8,9.9,92.1,77.2,0.28
80.5,78.6,1.2,4.6,8,82.8,76.3,0.79
85.1,80.4,2,4.8,9.9,91.4,77.2,0.47
82.9,79.8,1.6,2.4,6,87.3,78.8,0
83.7,79.7,1.7,1.9,6,88.7,77,0.67
85.4,79.8,1.9,2.4,5.1,92.1,77.7,0.35
84.1,79.3,1.7,2.6,8,93.9,78.8,0
88.1,82.4,1.8,3,7,94.1,76.1,1.85
82.7,79.6,1.4,3.7,7,88.2,78.6,0.04
84.4,80.5,1.5,4.8,12,91.4,77.7,2.24
87.3,79.9,2,4.6,7,93.4,78.3,0.91
87.3,81.2,2,3.8,5.1,93.9,79,0
86.1,80.5,1.5,2.6,5.1,93.9,79.9,0.01
85.6,80.2,1.6,4.1,8,95,77.7,0.2
87.6,80,2.3,5.7,11.1,95,77.9,0
87.6,80.5,2.2,4.5,8.9,93.9,79.2,0
86.7,79.8,2,2.8,8,94.8,77.9,0.02
87.9,80.1,2.1,4.3,8,96.6,77.9,0
88.4,78,2.2,4.3,11.1,95.9,79.9,0
88.7,78.2,2.2,5.3,12,96.8,78.8,0
89.2,75.1,2.4,5.3,9.9,97.5,78.1,0
88.9,77.5,2.3,3.9,8,97.7,78.8,0
87.9,78.9,1.9,2.9,8.9,97,78.1,0.02
87.8,79.8,1.6,2.5,4.1,95.4,79.5,0.02
89.7,79.4,1.9,5.8,9.9,98.6,81,0
88.2,78.9,2.2,6.4,9.9,97,79,0.04
89.8,78,2.3,3.1,6,98.8,79.7,0
87.6,79.9,2,3.8,9.9,98.8,79.2,0.12
87.9,78.7,2,7.6,11.1,95,79,0
87,77.5,2.2,8.3,15,93.9,79.3,0
88.2,77.4,2.2,7,12,97,80.2,0
90.5,79,2.2,3.7,7,99.3,80.8,0
91.4,79.3,2.2,4.3,8,99.5,81,0
86,78.6,1.9,7.7,12,95,80.1,0.02
80.6,78.7,1.2,7.4,9.9,84.2,77,0.47
82.7,79.3,1.3,3.9,8.9,88.5,77.4,0.43
85.9,79.9,1.9,5.5,11.1,94.8,77.7,0.03
86.5,76.1,2.2,6.8,12,95,76.1,0.08
84.6,72.4,2.3,5.8,12,93.9,73,0
85.8,72.5,2.2,4.1,8,94.1,74.3,0
86.3,72.2,2.4,2.5,6,95.9,74.3,0
85,74.8,2.2,1.8,4.1,95.7,74.7,0
86.4,73.9,2.3,2.8,7,96.8,74.5,0
86.5,74.2,2.1,1.7,5.1,97,74.7,0
87.9,75.1,2.3,2.4,6,97.5,75.4,0
88.1,77.3,2.2,3.7,9.9,98.4,77,0
88.6,76,2.3,4,8.9,97,77,0
84.8,74.1,1.9,1.8,4.1,95.7,74.3,0
86.5,72.8,2.2,2,5.1,95.7,76.1,0
86,71.3,2.2,2.6,6,96.4,72.9,0
85.1,73.6,2,2.5,6,95.7,73.9,0
85.3,74.8,2.2,2,4.1,95.9,74.3,0
84.6,72.3,1.9,3.8,8,95,71.6,0
83.5,69.7,2,3.1,8,97,70.2,0
84.5,71.3,1.7,4.3,8,95.9,72.5,0
84.4,73.8,1.6,5.1,8.9,93.6,76.6,0
83.6,74.3,1.8,3.1,5.1,91.4,73.8,0.04
83.2,73.2,1.9,3.4,8,93.2,73.4,0
83.2,71.8,2.2,3.2,7,91.9,72.1,0
83.9,72.2,2.1,2.8,5.1,93,72.3,0
82.5,72.4,1.7,1.6,6,94.1,73,0
83.7,72.8,2,1.5,2.9,94.3,71.6,0
85.2,73,1.8,1.9,5.1,93.9,73.4,0
83.7,73.1,1.7,2.3,6,94.1,73.4,0
83.7,72.9,1.9,2.2,5.1,93.6,72.9,0
82.8,73,1.6,1.8,7,93.2,69.8,0
80.4,65.8,1.8,2.6,8,93.2,64.4,0
76.8,63.1,1.7,1.7,5.1,92.7,63.5,0
79.5,64.8,1.7,1,2.9,91.8,65.1,0
79,66.8,1.7,0.8,2.9,91.9,66.2,0
80.4,67.2,1.9,2.2,5.1,91.9,68,0
80.6,68.4,1.9,2.6,7,91.4,67.1,0
72.9,65.9,2,6.1,9.9,81.3,66.2,0.12
70.9,65.7,1.8,3,7,76.3,63.1,0
76.9,66.7,2,1.7,5.1,88.7,61.9,0
79.5,69.8,1.7,2.9,6,89.4,68.7,0
79.9,69.4,2,1.5,6,91.6,68.4,0
81.2,70,1.9,1.5,4.1,90.5,68.4,0
76.8,66.9,1.5,2.1,6,90.5,66.2,0
80.4,65.7,2,2.3,6,90.3,64.9,0
78.9,66.7,1.9,2.3,8,91.4,66.7,0
76.9,66.1,1.4,1.6,5.1,90.3,66.2,0
77.1,66.3,1.4,2.3,8,88.7,65.7,0
77.8,66,1.4,2,6,88.2,64.4,0
76.1,66.9,1.3,1.7,4.1,86,65.5,0
76.1,66.6,1.5,2.3,5.1,87.8,63.5,0
75,64.2,1.3,1.9,5.1,88.7,62.6,0
74,60.5,1.4,2,6,87.8,60.8,0
75.4,62.7,1.1,1.6,2.9,86.7,60.8,0
77.5,65.8,0.9,1.3,5.1,87.6,62.2,0
75.5,64.9,1.2,1.4,5.1,88.2,63.1,0
74.8,62.2,1.1,1.7,6,88.9,61,0
73.8,69.2,0.6,1.9,4.1,84.2,65.1,0
73.2,66.2,0.9,1,2.9,84.9,63.7,0
71.7,62.3,0.7,1,4.1,86,59,0
73,61.5,0.9,1,5.1,85.8,59.9,0
72.2,61.5,0.8,0.7,5.1,84.7,59.4,0
71.6,62.2,1,0.5,2.9,83.8,60.8,0
71.8,61.6,0.9,0.6,2.9,83.3,58.5,0
73,63.4,0.9,1.1,4.1,84.2,59,0
70,57.9,1.1,1.1,4.1,85.5,58.8,0
68.2,56.1,1.2,0.8,4.1,84.2,55.4,0
73.5,64.4,1,4.5,8,83.1,60.6,0
74.6,65.6,1,2.9,7,84.4,66.2,0
75.7,66.5,1.1,1.9,6,86.7,63.7,0
76.2,66.9,0.8,1.4,4.1,86,63.9,0
74.8,63.5,1.1,3.7,8,85.3,64.2,0
71.3,62.8,1.2,3.2,8,79.5,59.9,0
71.3,61.8,1,0.5,1.9,83.1,59.7,0
72,63.5,0.9,2.8,6,80.8,59.9,0
